beneficio_ativo,tempo_beneficio_meses,emprego_ativo,tempo_emprego_meses,renda_media_6m,coef_var_renda,pct_meses_saldo_neg_6m,utilizacao_cartao,pct_minimo_pago_3m,num_faturas_vencidas_3m,endividamento_total,parcelas_renda,DPD_max_12m,idade,tempo_rel_banco_meses,default90
0,0,1,12,1803.26,0.325,0.366,0.245,0.179,0,28251.58,0.435,0,28,1,0
0,0,1,24,1503.11,0.41,0.684,0.502,0.407,1,28539.58,0.483,0,45,32,1
0,0,0,0,3799.59,0.624,0.692,0.299,0.062,2,25479.93,0.215,102,75,50,0
0,0,1,10,2331.6,0.402,0.445,0.366,0.195,0,26041.83,0.437,103,32,6,0
1,118,0,0,2609.64,0.189,0.335,0.102,0.025,0,24637.45,0.386,0,82,36,0
0,0,0,0,1067.25,0.125,0.182,0.548,0.234,0,9406.72,0.35,0,58,23,0
0,0,0,0,3252.35,0.51,0.426,0.537,0.209,1,27702.27,0.454,19,58,24,0
0,0,1,10,2603.51,0.667,0.702,0.351,0.329,0,31524.89,0.594,25,39,1,0
0,0,1,53,4039.17,0.288,0.427,0.298,0.089,1,26065.11,0.371,0,80,44,0
0,0,1,53,1378.86,0.218,0.385,0.553,0.243,0,4468.66,0.244,9,20,1,0
0,0,1,22,4758.76,0.199,0.267,0.178,0.171,0,104106.08,0.504,72,38,10,0
0,0,1,42,3229.43,0.326,0.282,0.277,0.2,0,45831.25,0.388,0,46,6,0
0,0,1,14,1796.77,0.424,0.434,0.243,0.092,1,84297.72,0.716,40,50,24,0
1,25,0,0,1903.75,0.043,0.166,0.462,0.225,0,6907.55,0.289,15,50,35,0
0,0,1,10,1979.36,0.311,0.125,0.402,0.05,0,14167.3,0.208,0,28,5,0
0,0,1,9,2886.25,0.513,0.5,0.301,0.19,0,20707.14,0.321,0,33,1,0
0,0,1,25,2927.76,0.329,0.358,0.307,0.08,0,70569.31,0.533,0,24,9,0
0,0,0,0,3862.32,0.304,0.487,0.73,0.453,2,21615.39,0.345,0,56,43,0
0,0,1,8,962.67,0.259,0.361,0.608,0.301,1,4627.04,0.28,4,41,12,0
0,0,0,0,2405.22,0.545,0.559,0.686,0.458,1,69410.31,0.676,30,56,36,0
1,28,0,0,1072.31,0.258,0.398,0.699,0.519,1,21588.88,0.53,28,58,40,0
0,0,0,0,6035.69,0.391,0.373,0.102,0.158,2,49370.91,0.405,57,65,26,0
0,0,1,29,5673.33,0.426,0.605,0.248,0.143,1,20994.31,0.279,0,55,33,0
0,0,1,17,2501.86,0.187,0.338,0.334,0.14,0,12594.51,0.221,56,62,8,0
0,0,0,0,2203.94,0.366,0.273,0.848,0.258,0,16903.24,0.204,0,57,39,0
0,0,1,42,2859.84,0.285,0.232,0.219,0.231,0,49088.72,0.357,0,62,18,0
0,0,1,6,1898.43,0.287,0.326,0.219,0.074,3,14209.77,0.342,0,59,30,0
0,0,1,5,1795.31,0.16,0.202,0.585,0.37,1,18493.79,0.219,0,39,4,0
0,0,1,9,2507.04,0.45,0.425,0.343,0.277,2,32258.34,0.414,0,34,1,0
1,65,0,0,800.0,0.417,0.447,0.348,0.318,0,7407.04,0.486,67,71,61,0
0,0,1,20,4798.93,0.098,0.24,0.175,0.002,0,17047.79,0.28,9,41,35,0
0,0,1,26,6285.97,0.23,0.245,0.657,0.265,2,54232.16,0.212,96,55,34,0
1,94,0,0,2062.32,0.422,0.432,0.417,0.348,1,7994.15,0.373,0,31,4,0
0,0,0,0,3598.19,0.464,0.463,0.187,0.182,0,45470.53,0.45,0,47,7,0
0,0,1,44,2165.22,0.476,0.578,0.152,0.061,0,15464.03,0.403,41,54,35,0
0,0,0,0,1373.21,0.523,0.459,0.425,0.298,0,17835.91,0.579,0,60,19,0
0,0,1,30,3051.53,0.209,0.194,0.233,0.084,1,66613.29,0.47,0,53,18,0
0,0,1,6,3282.37,0.392,0.194,0.693,0.247,1,16294.69,0.349,81,42,25,0
0,0,1,11,1702.96,0.375,0.477,0.117,0.129,0,31023.59,0.488,37,83,56,0
0,0,0,0,2115.9,0.775,0.967,0.323,0.342,2,7604.62,0.47,49,52,39,0
0,0,1,137,3173.15,0.247,0.485,0.329,0.166,0,36506.07,0.456,15,72,46,1
0,0,0,0,800.0,0.671,0.648,0.445,0.378,0,3828.53,0.32,23,68,52,0
0,0,0,0,1576.45,0.384,0.436,0.671,0.326,3,10770.77,0.274,45,55,24,0
1,122,0,0,2096.18,0.427,0.447,0.367,0.267,0,31809.82,0.581,0,78,52,0
1,105,0,0,1741.36,0.358,0.462,0.338,0.259,3,11450.78,0.415,6,26,6,0
1,18,0,0,1642.44,0.304,0.491,0.237,0.242,2,24574.39,0.5,18,80,50,0
0,0,0,0,2270.32,0.461,0.584,0.846,0.558,4,14230.88,0.403,0,75,47,0
0,0,1,9,1187.58,0.532,0.477,0.195,0.186,1,12944.73,0.526,0,52,27,0
1,69,0,0,3932.76,0.152,0.252,0.416,0.255,0,38462.72,0.263,0,67,46,0
0,0,0,0,1694.93,0.617,0.543,0.31,0.186,0,18613.5,0.668,0,53,13,0
0,0,1,50,5027.7,0.435,0.416,0.388,0.174,0,116395.41,0.46,0,36,6,0
0,0,0,0,1332.41,0.492,0.474,0.662,0.366,1,9034.74,0.371,0,72,27,0
0,0,1,44,4418.3,0.319,0.424,0.536,0.311,1,5375.17,0.201,0,34,19,0
0,0,1,47,3610.78,0.269,0.379,0.813,0.428,0,28998.06,0.256,46,39,12,0
0,0,1,58,1177.47,0.591,0.492,0.155,0.13,0,2441.45,0.305,40,53,28,0
0,0,1,12,2344.76,0.409,0.472,0.275,0.142,0,15992.79,0.401,0,74,51,0
0,0,1,44,9372.33,0.155,0.266,0.297,0.229,2,184848.02,0.537,17,44,11,0
0,0,1,17,3850.63,0.46,0.551,0.618,0.224,1,43635.0,0.396,0,51,47,0
0,0,1,10,1509.74,0.368,0.401,0.355,0.186,0,16679.17,0.29,51,20,18,0
0,0,1,21,2045.88,0.42,0.386,0.49,0.261,1,20975.44,0.245,0,25,1,0
1,6,0,0,3285.66,0.199,0.269,0.255,0.145,2,57562.48,0.326,0,21,3,0
1,24,0,0,2597.55,0.334,0.274,0.326,0.096,0,15245.27,0.201,0,22,1,0
1,17,0,0,1066.92,0.23,0.272,0.573,0.324,2,8421.58,0.447,0,77,55,0
1,39,0,0,1007.46,0.054,0.073,0.298,0.108,0,16120.54,0.613,0,75,33,0
1,52,0,0,3298.15,0.204,0.211,0.387,0.082,1,7311.6,0.188,30,73,16,0
0,0,1,42,2427.44,0.529,0.568,0.561,0.351,1,11468.29,0.238,0,21,1,0
0,0,1,20,4285.73,0.393,0.514,0.43,0.265,3,32673.03,0.299,0,23,7,0
0,0,1,15,3024.15,0.643,0.789,0.801,0.614,1,47799.5,0.706,0,37,31,0
0,0,1,35,1876.34,0.235,0.258,0.241,0.196,1,10024.56,0.308,31,56,49,0
1,161,0,0,2300.42,0.2,0.225,0.285,0.156,1,16585.88,0.385,10,40,9,0
0,0,0,0,1473.11,0.637,0.601,0.443,0.351,1,14174.75,0.349,87,51,24,0
0,0,0,0,2076.8,0.573,0.506,0.508,0.271,3,40349.62,0.543,8,29,4,0
1,44,0,0,1523.22,0.506,0.5,0.42,0.297,2,15552.12,0.354,0,67,55,0
0,0,0,0,872.21,0.466,0.517,0.726,0.524,2,7906.43,0.503,0,39,15,0
0,0,0,0,1674.27,0.42,0.483,0.645,0.426,0,52338.64,0.715,0,22,32,1
0,0,0,0,1197.72,0.295,0.414,0.419,0.214,1,4857.64,0.351,10,68,43,0
1,51,0,0,3690.67,0.351,0.391,0.748,0.335,4,60869.46,0.462,0,79,82,1
0,0,1,8,2287.57,0.361,0.529,0.595,0.314,0,36753.92,0.499,0,18,1,0
1,58,0,0,2658.16,0.304,0.378,0.253,0.303,2,7811.22,0.288,107,47,12,0
0,0,0,0,1508.75,0.693,0.729,0.422,0.377,3,3850.73,0.369,0,74,73,0
0,0,0,0,1952.39,0.657,0.65,0.315,0.205,1,16192.97,0.392,0,66,32,0
1,49,0,0,3137.8,0.087,0.173,0.507,0.202,0,37604.01,0.285,59,76,35,0
0,0,0,0,2027.77,0.644,0.62,0.619,0.482,1,5816.73,0.307,50,46,31,0
0,0,1,35,1267.29,0.288,0.406,0.226,0.172,2,73130.09,0.772,0,43,4,1
0,0,1,17,2072.4,0.419,0.567,0.123,0.103,2,12208.21,0.374,0,66,24,1
1,72,0,0,6249.61,0.158,0.19,0.553,0.127,2,80992.81,0.219,0,28,3,0
0,0,1,32,3322.98,0.51,0.533,0.401,0.334,1,58191.24,0.57,83,34,3,1
0,0,1,10,2069.09,0.384,0.563,0.225,0.276,2,48647.59,0.574,0,58,20,0
1,40,0,0,1835.22,0.199,0.307,0.536,0.144,2,11852.34,0.435,0,63,50,0
0,0,1,43,5450.04,0.57,0.626,0.787,0.487,0,55617.12,0.347,28,26,1,0
1,70,0,0,3021.62,0.263,0.303,0.738,0.369,0,14364.12,0.34,122,52,26,0
0,0,1,9,1398.76,0.259,0.352,0.768,0.275,0,12740.27,0.307,0,42,11,0
0,0,1,9,6697.07,0.148,0.193,0.817,0.488,1,14419.0,0.201,32,52,15,0
1,50,0,0,2685.26,0.268,0.343,0.338,0.146,0,39258.91,0.566,0,83,50,0
0,0,1,42,3147.2,0.634,0.818,0.396,0.388,2,20019.21,0.413,0,23,1,0
1,18,0,0,4493.22,0.132,0.219,0.239,0.064,2,61890.67,0.3,0,85,59,0
0,0,1,10,2774.16,0.593,0.685,0.724,0.354,2,29384.68,0.466,34,48,28,1
1,78,0,0,2876.55,0.112,0.219,0.344,0.124,1,38691.22,0.347,0,70,56,0
0,0,1,9,1236.86,0.611,0.735,0.106,0.111,0,13283.05,0.509,0,46,13,0
0,0,1,59,2663.09,0.474,0.511,0.137,0.188,2,59785.11,0.538,36,39,3,0
1,36,0,0,1279.11,0.294,0.413,0.199,0.0,2,25161.7,0.491,0,70,50,0
1,39,0,0,1828.02,0.207,0.234,0.192,0.19,1,14178.37,0.363,0,64,38,1
0,0,1,17,2892.41,0.531,0.656,0.666,0.472,1,7423.96,0.247,10,27,10,0
1,91,1,10,1134.65,0.24,0.258,0.685,0.436,0,8451.32,0.25,0,65,50,0
1,94,0,0,2740.2,0.043,0.063,0.441,0.209,0,29414.6,0.311,0,69,41,0
0,0,0,0,2704.48,0.666,0.595,0.582,0.393,1,19312.06,0.461,0,44,29,0
0,0,1,20,1064.79,0.286,0.548,0.308,0.09,1,4243.6,0.431,0,80,29,0
0,0,0,0,1304.96,0.257,0.267,0.472,0.195,1,8665.26,0.348,0,61,11,0
0,0,0,0,874.05,0.132,0.254,0.706,0.368,0,6196.61,0.362,0,40,5,0
0,0,1,77,3565.57,0.374,0.472,1.0,0.521,0,18910.5,0.266,0,18,13,0
0,0,1,45,2183.67,0.375,0.501,0.287,0.281,4,29097.28,0.446,0,63,39,0
0,0,0,0,3101.24,0.504,0.642,0.81,0.54,1,25095.04,0.556,53,32,4,0
1,16,1,42,1808.67,0.056,0.286,0.238,0.067,0,5315.78,0.276,0,69,51,0
0,0,0,0,1987.41,0.427,0.579,0.651,0.357,0,19611.09,0.396,0,53,26,1
0,0,1,51,1861.09,0.205,0.274,0.323,0.19,0,17286.59,0.284,90,49,33,0
0,0,1,15,2586.27,0.155,0.286,0.378,0.338,0,4094.6,0.115,72,29,9,0
1,40,0,0,2003.38,0.06,0.181,0.506,0.203,0,10854.8,0.49,0,66,61,0
1,96,0,0,3285.98,0.355,0.427,0.694,0.361,1,43571.09,0.532,0,29,5,0
0,0,1,42,3191.66,0.262,0.339,0.503,0.289,1,22998.61,0.396,0,46,1,0
0,0,1,26,4822.03,0.273,0.476,0.308,0.218,0,61488.06,0.433,0,74,39,0
0,0,1,22,2449.57,0.446,0.445,0.636,0.274,1,11307.27,0.306,11,80,48,0
0,0,0,0,1166.55,0.37,0.39,0.353,0.196,0,19957.9,0.442,119,85,76,0
0,0,1,7,3443.99,0.293,0.357,0.567,0.191,0,131544.28,0.631,0,83,47,0
0,0,1,16,2475.89,0.351,0.345,0.539,0.446,1,23561.36,0.464,0,55,16,0
0,0,0,0,1591.19,0.719,0.702,0.238,0.238,2,49861.86,0.677,54,31,1,0
0,0,1,46,3272.45,0.445,0.5,0.158,0.146,1,16570.97,0.367,0,75,66,0
0,0,0,0,1256.26,0.297,0.242,0.489,0.286,0,19102.49,0.421,0,72,40,0
1,34,0,0,5511.3,0.069,0.108,0.711,0.312,0,104981.19,0.336,0,85,39,0
1,29,0,0,3883.31,0.209,0.265,0.698,0.287,0,30451.27,0.44,53,62,2,0
0,0,1,6,3057.88,0.411,0.49,0.635,0.364,1,37456.22,0.253,6,27,8,0
0,0,0,0,2044.25,0.615,0.651,0.262,0.296,0,57467.51,0.627,0,52,18,0
0,0,1,64,2835.97,0.295,0.494,0.245,0.206,1,32933.79,0.365,0,48,26,0
0,0,1,77,2166.41,0.16,0.258,0.826,0.283,1,15502.14,0.303,11,75,56,0
0,0,0,0,2304.9,0.302,0.422,0.435,0.249,2,36865.28,0.322,0,44,27,0
0,0,1,17,2093.66,0.213,0.246,0.455,0.283,1,33571.06,0.425,0,40,11,0
0,0,1,67,6112.58,0.416,0.45,1.0,0.584,1,67671.93,0.489,0,23,1,0
1,41,0,0,4670.09,0.184,0.358,0.523,0.376,0,70203.24,0.424,0,74,48,0
1,23,0,0,2454.97,0.178,0.21,0.019,0.002,0,70326.68,0.542,0,69,66,0
0,0,1,30,4333.18,0.109,0.166,0.367,0.226,0,43089.85,0.286,0,20,4,0
0,0,1,34,1349.95,0.577,0.569,0.335,0.398,1,5361.05,0.357,45,47,18,1
0,0,1,53,3010.05,0.219,0.324,0.425,0.231,0,13455.06,0.269,0,50,36,0
0,0,1,52,1198.36,0.522,0.442,0.471,0.347,0,8683.71,0.414,16,49,28,1
0,0,1,18,2696.49,0.189,0.318,0.113,0.0,1,23374.5,0.436,35,80,40,0
0,0,1,64,1888.46,0.114,0.158,0.37,0.283,0,9151.02,0.239,0,28,1,0
0,0,1,69,4291.81,0.346,0.344,0.231,0.156,1,52667.65,0.479,0,38,21,0
0,0,1,21,2666.67,0.268,0.366,0.757,0.357,1,46502.39,0.452,29,30,10,0
0,0,1,66,2323.43,0.124,0.278,0.806,0.479,0,8084.08,0.152,0,34,1,0
0,0,0,0,1523.44,0.572,0.592,0.439,0.431,2,22598.08,0.585,38,79,28,0
1,51,0,0,816.92,0.095,0.176,0.155,0.081,0,13817.95,0.435,0,81,42,0
0,0,1,73,4248.13,0.53,0.561,0.434,0.25,1,32434.49,0.35,45,21,6,0
0,0,1,57,5386.89,0.072,0.234,0.26,0.198,1,211352.14,0.709,0,60,47,0
0,0,1,13,3730.52,0.272,0.373,0.429,0.346,4,76960.37,0.521,54,33,7,0
0,0,1,34,2189.59,0.513,0.428,0.133,0.067,0,51421.22,0.356,33,31,12,0
0,0,1,38,1831.82,0.167,0.292,0.163,0.072,1,25346.67,0.544,0,37,11,0
0,0,1,30,1243.63,0.135,0.15,0.633,0.306,0,6036.17,0.17,0,31,10,0
1,31,0,0,1947.39,0.28,0.326,0.279,0.297,1,16689.26,0.367,0,51,28,0
1,21,0,0,800.0,0.349,0.383,0.144,0.023,0,9004.59,0.623,0,85,47,0
0,0,1,21,919.67,0.294,0.418,0.176,0.24,3,12965.13,0.365,0,57,28,0
1,151,0,0,3730.04,0.114,0.213,0.821,0.438,4,39406.5,0.28,0,67,64,1
0,0,1,37,5995.55,0.094,0.126,0.496,0.412,1,18730.63,0.169,37,51,25,0
0,0,1,82,2061.82,0.227,0.316,0.754,0.397,1,21907.74,0.447,39,18,5,0
0,0,1,24,3216.95,0.186,0.379,0.327,0.26,2,16738.31,0.355,0,23,1,0
1,27,1,14,2625.7,0.207,0.333,0.54,0.165,1,21561.53,0.113,0,36,17,0
0,0,1,8,4515.5,0.464,0.581,0.518,0.362,2,30778.15,0.47,0,34,22,0
1,113,0,0,2615.16,0.248,0.45,0.835,0.486,5,114042.01,0.64,12,75,55,1
0,0,0,0,2430.56,0.459,0.487,0.365,0.283,0,18013.11,0.391,0,75,36,0
1,35,0,0,980.25,0.11,0.152,0.389,0.15,1,11751.63,0.432,0,76,40,0
1,30,0,0,2241.83,0.246,0.333,0.398,0.213,3,10812.88,0.485,0,61,60,0
0,0,1,35,2158.62,0.517,0.498,0.266,0.04,1,4036.84,0.245,0,55,11,0
1,25,0,0,4527.23,0.109,0.162,0.244,0.194,2,23659.93,0.335,60,62,39,0
0,0,1,32,2138.79,0.357,0.386,0.432,0.094,0,17889.54,0.239,0,45,17,0
0,0,0,0,1604.39,0.405,0.416,0.699,0.427,2,56594.66,0.532,5,63,26,0
1,60,0,0,960.47,0.162,0.163,0.505,0.342,1,3701.86,0.399,138,72,43,0
1,48,0,0,2523.8,0.143,0.173,0.492,0.167,0,45908.16,0.462,0,69,42,0
0,0,1,13,2695.8,0.229,0.39,0.217,0.078,0,43158.36,0.362,45,59,28,0
0,0,0,0,1573.55,0.117,0.167,0.361,0.267,1,12486.92,0.374,0,21,13,0
1,67,0,0,4322.44,0.059,0.231,0.52,0.206,0,28768.81,0.245,0,67,35,0
0,0,0,0,1825.43,0.278,0.288,0.39,0.127,1,5094.47,0.302,7,42,15,0
0,0,1,31,2054.91,0.708,0.821,0.359,0.38,1,44506.51,0.538,37,68,57,0
0,0,0,0,1231.19,0.792,0.839,0.113,0.181,1,8111.74,0.539,0,54,41,0
1,36,0,0,3359.8,0.089,0.002,0.018,0.032,1,30669.66,0.279,0,77,45,0
0,0,0,0,830.39,0.266,0.398,0.495,0.253,1,2528.81,0.304,49,41,27,0
0,0,0,0,1315.23,0.619,0.786,0.758,0.525,3,20242.45,0.649,0,81,38,1
1,69,0,0,2206.5,0.11,0.158,0.275,0.222,1,5800.64,0.195,79,75,59,0
0,0,0,0,1484.72,0.519,0.572,0.298,0.117,1,19573.49,0.431,0,40,21,0
0,0,0,0,1745.48,0.407,0.416,0.413,0.127,1,12016.64,0.333,0,50,16,0
0,0,0,0,3112.0,0.587,0.701,0.417,0.347,0,42945.28,0.489,0,54,25,0
0,0,0,0,1587.89,0.49,0.452,0.676,0.371,3,36125.33,0.524,0,70,46,0
0,0,1,24,1590.15,0.287,0.402,0.09,0.127,0,7325.59,0.305,18,64,53,0
0,0,1,24,5370.64,0.338,0.492,0.38,0.207,0,27954.11,0.343,0,75,29,0
0,0,1,21,2246.13,0.538,0.494,0.36,0.292,0,28154.74,0.277,0,43,14,0
0,0,0,0,2215.56,0.485,0.646,0.199,0.199,0,10225.69,0.422,0,52,28,0
1,31,0,0,4766.89,0.126,0.222,0.411,0.21,0,144462.16,0.505,0,47,6,0
0,0,0,0,1279.81,0.857,0.923,0.156,0.232,1,8907.66,0.528,0,79,26,0
0,0,0,0,4256.49,0.767,0.859,0.802,0.683,1,33966.43,0.396,26,38,23,0
0,0,0,0,4255.7,0.547,0.567,0.643,0.31,2,62296.68,0.5,51,57,38,0
0,0,1,3,1806.67,0.53,0.592,0.436,0.431,0,74338.95,0.709,0,26,5,0
0,0,0,0,1373.46,0.408,0.489,0.269,0.331,1,20309.2,0.669,0,75,52,0
0,0,1,19,3652.27,0.68,0.704,0.715,0.501,3,60939.37,0.531,36,44,12,1
0,0,1,21,5145.71,0.549,0.603,0.238,0.132,1,94091.68,0.467,39,41,7,0
0,0,1,25,4137.63,0.213,0.355,0.457,0.212,1,21433.04,0.233,0,57,14,0
0,0,0,0,1772.59,0.896,0.962,0.117,0.256,1,11280.56,0.577,68,51,1,0
0,0,1,29,3593.17,0.337,0.465,0.449,0.234,1,26274.79,0.437,43,75,38,0
0,0,1,30,3913.28,0.446,0.348,0.104,0.0,0,62825.7,0.583,85,54,41,0
1,57,0,0,2726.93,0.112,0.134,0.577,0.24,0,6493.42,0.212,0,53,34,0
0,0,1,6,2066.7,0.406,0.472,0.545,0.255,3,5500.76,0.237,0,25,2,0
0,0,0,0,2677.21,0.333,0.437,0.605,0.295,1,36783.84,0.436,0,19,1,1
0,0,1,44,2451.24,0.25,0.413,0.392,0.215,2,37451.48,0.44,65,45,4,1
1,17,0,0,891.72,0.02,0.0,0.204,0.117,0,4882.84,0.247,0,85,58,0
1,84,0,0,1219.15,0.231,0.329,0.727,0.359,1,13504.77,0.325,0,80,28,0
1,30,0,0,4371.62,0.083,0.195,0.693,0.287,1,9173.25,0.339,29,60,29,0
1,48,0,0,1405.36,0.118,0.169,0.591,0.284,2,12451.98,0.309,0,60,11,0
0,0,1,11,2703.39,0.449,0.534,0.399,0.353,2,32830.35,0.645,76,44,13,0
0,0,1,15,4745.77,0.603,0.617,0.55,0.417,1,65343.89,0.461,45,30,1,0
0,0,0,0,1972.07,0.521,0.449,0.506,0.412,0,10721.7,0.296,16,18,9,1
0,0,1,13,7759.29,0.192,0.076,0.159,0.121,1,68938.86,0.419,30,41,17,0
0,0,0,0,1728.55,0.284,0.283,0.108,0.083,0,16874.38,0.331,0,39,20,0
1,36,0,0,1581.95,0.042,0.142,0.163,0.111,2,3777.09,0.253,24,31,1,0
1,15,0,0,1106.44,0.057,0.091,0.267,0.177,0,10057.2,0.209,0,35,20,0
0,0,1,24,1056.33,0.389,0.417,0.541,0.328,1,8782.94,0.343,17,19,1,0
0,0,0,0,3799.58,0.331,0.433,0.505,0.356,3,23185.61,0.483,0,59,19,0
1,28,0,0,1374.84,0.066,0.077,0.428,0.14,0,17999.46,0.203,0,81,47,0
0,0,1,31,1284.05,0.088,0.024,0.465,0.0,0,13020.7,0.279,0,64,18,1
0,0,1,25,2342.49,0.318,0.314,0.328,0.182,3,17412.09,0.454,0,48,16,0
0,0,0,0,1367.28,0.628,0.702,0.393,0.206,4,44419.32,0.643,18,46,13,0
0,0,0,0,1315.3,0.541,0.564,0.243,0.222,0,10767.42,0.429,26,38,2,0
0,0,0,0,3369.17,0.559,0.559,0.86,0.521,3,31620.8,0.499,0,27,1,0
0,0,0,0,2016.26,0.594,0.653,0.402,0.297,4,24898.53,0.517,0,58,4,0
0,0,0,0,2751.77,0.779,0.958,0.795,0.526,0,59113.18,0.679,0,56,16,0
0,0,1,33,8367.58,0.542,0.664,0.968,0.636,4,150105.42,0.438,31,18,17,1
0,0,0,0,1236.61,0.64,0.722,0.57,0.534,2,3784.57,0.303,0,46,31,0
0,0,1,27,3109.07,0.368,0.519,0.077,0.031,1,64380.88,0.532,0,36,7,0
0,0,1,17,1316.64,0.354,0.375,0.784,0.321,0,2528.4,0.22,0,29,2,0
1,46,0,0,4912.23,0.236,0.072,0.434,0.212,1,130054.78,0.403,0,65,27,0
0,0,0,0,1639.24,0.63,0.637,0.616,0.424,1,30828.75,0.649,31,53,21,0
0,0,1,19,800.0,0.64,0.606,0.836,0.532,1,16200.97,0.51,12,61,9,1
1,60,0,0,1237.86,0.062,0.234,0.275,0.147,0,25876.57,0.445,0,66,24,0
0,0,1,29,5684.93,0.537,0.567,0.164,0.21,1,49778.17,0.621,0,84,53,0
0,0,0,0,800.0,0.37,0.474,0.047,0.039,0,4010.64,0.533,86,72,64,0
0,0,1,14,2447.01,0.535,0.679,0.523,0.205,1,67785.23,0.559,0,60,28,1
1,30,0,0,2974.71,0.079,0.049,0.426,0.247,0,32206.36,0.526,0,77,21,0
0,0,1,61,3644.77,0.343,0.351,0.616,0.316,1,9375.61,0.291,0,50,25,0
1,46,0,0,8013.93,0.039,0.092,0.629,0.196,0,69909.78,0.433,0,84,54,1
0,0,0,0,1741.5,0.463,0.546,0.404,0.267,1,11223.16,0.453,0,69,49,0
0,0,1,16,1615.73,0.188,0.132,0.508,0.177,0,12551.06,0.466,0,62,54,0
1,45,0,0,1539.18,0.154,0.168,0.583,0.187,1,10042.96,0.394,2,79,47,0
0,0,1,18,4489.88,0.482,0.58,0.4,0.312,1,69213.75,0.377,0,53,33,0
1,24,0,0,800.0,0.256,0.493,0.129,0.275,2,10220.24,0.348,0,67,51,0
0,0,1,52,3110.43,0.425,0.462,0.564,0.205,0,47961.06,0.429,0,37,12,1
0,0,1,10,5645.38,0.193,0.273,0.219,0.202,1,68665.62,0.495,0,83,45,0
1,17,0,0,2306.32,0.032,0.148,0.582,0.272,0,6332.87,0.319,0,60,29,0
0,0,1,35,5230.86,0.366,0.322,0.527,0.259,0,82288.74,0.451,0,71,51,0
0,0,0,0,800.0,0.575,0.601,0.575,0.426,2,22968.54,0.616,107,49,23,1
0,0,1,5,4734.25,0.215,0.236,0.714,0.406,1,37435.68,0.222,0,76,45,0
0,0,1,28,3066.96,0.526,0.531,0.36,0.27,2,47331.97,0.606,0,23,1,0
0,0,0,0,1395.35,0.203,0.25,0.707,0.295,1,22479.72,0.352,0,25,4,0
0,0,0,0,1406.09,0.67,0.675,0.349,0.098,2,4769.22,0.347,0,52,31,0
0,0,0,0,4173.81,0.267,0.312,0.218,0.186,0,31330.01,0.308,0,67,10,0
1,87,1,45,2416.95,0.324,0.442,0.133,0.108,0,15966.64,0.216,43,73,50,0
0,0,1,47,1910.55,0.107,0.282,0.621,0.293,0,22847.71,0.425,6,47,40,0
1,20,0,0,4793.69,0.292,0.406,0.634,0.374,1,33841.64,0.278,0,62,17,0
0,0,1,35,3210.26,0.188,0.281,0.176,0.112,1,27590.48,0.342,0,55,41,1
1,60,0,0,2975.75,0.41,0.349,0.408,0.143,1,10306.06,0.282,26,83,40,1
1,35,0,0,1429.64,0.228,0.226,0.291,0.198,0,39638.13,0.62,0,62,36,0
0,0,1,48,1682.37,0.13,0.158,0.214,0.062,0,41759.31,0.502,0,46,18,0
1,20,0,0,5139.24,0.126,0.173,0.282,0.092,0,19896.33,0.384,0,83,71,0
0,0,1,48,3263.1,0.094,0.193,0.765,0.321,1,39037.94,0.234,0,25,27,0
1,87,0,0,2313.33,0.197,0.34,0.613,0.434,0,16187.64,0.243,12,84,61,0
0,0,0,0,1540.18,0.234,0.324,0.376,0.193,0,23722.76,0.545,0,28,16,0
1,24,0,0,2044.06,0.239,0.279,0.577,0.246,1,10731.29,0.156,54,37,1,0
1,101,0,0,1602.78,0.457,0.573,0.546,0.246,0,10686.55,0.34,0,73,59,0
1,35,0,0,2820.06,0.086,0.059,0.275,0.161,1,46550.24,0.24,3,67,56,0
1,21,0,0,1597.17,0.476,0.596,0.445,0.355,0,35992.14,0.562,58,83,25,0
1,55,1,48,2933.26,0.114,0.273,0.559,0.254,1,50028.23,0.47,19,68,29,0
0,0,0,0,2249.0,0.6,0.474,0.388,0.283,0,48346.13,0.594,18,61,20,0
0,0,1,39,5451.05,0.424,0.399,0.663,0.34,0,33156.37,0.296,61,41,16,1
0,0,1,16,4613.67,0.452,0.435,1.0,0.547,0,98031.56,0.435,0,18,1,1
0,0,1,35,2020.74,0.493,0.517,0.756,0.404,1,29718.16,0.569,0,26,5,0
0,0,1,66,2494.07,0.384,0.471,0.712,0.423,4,6422.94,0.417,0,38,27,0
0,0,1,8,1128.44,0.52,0.58,0.693,0.464,0,41101.94,0.518,49,20,6,1
0,0,0,0,2422.49,0.28,0.277,0.216,0.135,3,23996.79,0.415,105,52,19,0
1,68,0,0,3316.06,0.362,0.481,0.557,0.398,4,12665.9,0.289,0,70,34,0
0,0,1,23,2551.84,0.263,0.414,0.739,0.353,3,86680.05,0.686,120,83,54,1
0,0,0,0,3292.54,0.529,0.466,0.628,0.376,1,37791.3,0.341,0,51,11,0
1,50,0,0,1740.21,0.3,0.295,0.141,0.05,0,2623.15,0.098,0,77,29,0
0,0,0,0,1869.15,0.369,0.577,0.133,0.15,0,11343.99,0.129,0,85,35,0
0,0,1,24,1450.48,0.4,0.388,0.146,0.153,0,15962.73,0.252,0,76,28,0
0,0,1,48,2570.61,0.452,0.512,0.43,0.287,1,28772.49,0.387,53,49,37,0
