beneficio_ativo,tempo_beneficio_meses,emprego_ativo,tempo_emprego_meses,renda_media_6m,coef_var_renda,pct_meses_saldo_neg_6m,utilizacao_cartao,pct_minimo_pago_3m,num_faturas_vencidas_3m,endividamento_total,parcelas_renda,DPD_max_12m,idade,tempo_rel_banco_meses,default90,segmento,pd_true
1,115,0,0,2967.95,0.0641,0.0859,0.2684,0.1634,0,5857.89,0.0618,16,75,380.0,0,INSS,0.0273
0,0,1,117,6648.7,0.0607,0.0,0.3325,0.0213,0,7196.85,0.0284,2,63,421.0,0,Servidor,0.0106
1,179,0,0,2141.5,0.0635,0.0606,0.2821,0.0705,0,822.7,0.025,3,84,361.0,0,INSS,0.0164
0,0,0,0,2831.43,0.4949,0.4844,0.8089,0.5361,0,8910.2,0.0986,72,38,100.0,1,Informal,0.45
0,0,0,0,4467.24,0.4155,0.2489,0.5685,0.3879,1,13837.05,0.1372,43,57,169.0,0,Informal,0.45
1,186,0,0,1386.1,0.0379,0.0436,0.1571,0.0562,1,2294.39,0.0996,0,73,471.0,0,INSS,0.0171
0,0,0,0,5813.56,0.4029,0.5998,0.7531,0.6782,1,18091.79,0.3124,104,31,85.0,0,Informal,0.45
0,0,0,0,3679.16,0.3171,0.0741,0.4189,0.1046,0,3857.43,0.0766,22,35,149.0,1,CLT,0.2175
0,0,1,101,3500.0,0.0715,0.0064,0.2363,0.0467,0,12105.42,0.1755,0,52,358.0,0,Servidor,0.0184
0,0,0,0,2349.5,0.4678,0.0553,0.4863,0.2698,0,463.11,0.0143,21,57,272.0,0,Informal,0.3813
0,0,1,34,4403.11,0.2005,0.2885,0.5704,0.4984,0,3182.37,0.0296,49,55,347.0,1,CLT,0.2896
1,126,0,0,2786.71,0.0,0.0839,0.2646,0.1503,0,1881.32,0.0255,14,65,458.0,0,INSS,0.0202
0,0,0,0,800.0,0.3636,0.0077,0.4073,0.1306,0,1183.98,0.0573,3,66,362.0,1,Informal,0.228
0,0,1,51,3848.06,0.1901,0.1937,0.4537,0.3823,2,7358.5,0.1941,32,28,63.0,0,CLT,0.3905
0,0,1,40,2342.83,0.1929,0.207,0.3719,0.147,0,3793.11,0.055,36,42,220.0,0,CLT,0.1878
0,0,1,23,6115.77,0.1797,0.0495,0.1852,0.0,0,13539.25,0.2995,3,21,17.0,0,CLT,0.0983
0,0,1,102,7068.09,0.0927,0.0,0.3203,0.0278,0,1809.11,0.0279,0,59,358.0,0,Servidor,0.011
1,120,0,0,2432.89,0.039,0.0,0.0978,0.0,0,0.0,0.0,0,65,457.0,0,INSS,0.0106
0,0,1,38,7264.73,0.0038,0.0432,0.3509,0.1023,0,11301.31,0.0739,8,47,218.0,0,CLT,0.0533
0,0,1,40,2689.48,0.3258,0.0,0.3876,0.1514,0,3536.36,0.1588,10,32,124.0,0,CLT,0.1371
0,0,1,75,1500.0,0.2764,0.2516,0.4543,0.2752,1,0.0,0.0,42,32,55.0,0,CLT,0.362
0,0,1,175,12106.81,0.0582,0.0181,0.1924,0.076,0,0.0,0.0,12,26,35.0,0,Servidor,0.0107
0,0,1,109,1969.47,0.2281,0.2032,0.4398,0.0352,0,3188.01,0.104,25,26,86.0,0,CLT,0.1791
1,87,0,0,1563.96,0.1901,0.0357,0.2523,0.0069,0,0.0,0.0,14,72,442.0,0,INSS,0.0234
0,0,0,0,4663.18,0.3578,0.4643,0.5788,0.3022,2,792.14,0.0069,63,53,219.0,1,Informal,0.45
0,0,1,56,1723.73,0.0367,0.165,0.4952,0.3016,1,3208.79,0.0459,29,46,246.0,0,CLT,0.1939
0,0,1,153,3500.0,0.1389,0.0733,0.4041,0.0608,0,15104.6,0.1435,9,49,104.0,0,Servidor,0.0386
0,0,1,44,1500.0,0.0948,0.1531,0.2682,0.1836,0,726.22,0.0202,23,39,65.0,0,CLT,0.1406
1,83,0,0,2293.99,0.0237,0.1285,0.2641,0.0824,0,5666.8,0.1078,17,77,480.0,0,INSS,0.0267
0,0,1,20,2681.74,0.1335,0.048,0.266,0.1335,1,1698.48,0.0346,24,22,13.0,0,CLT,0.1628
0,0,0,0,3354.19,0.3925,0.1041,0.3281,0.3381,0,1609.95,0.0195,32,58,427.0,0,Informal,0.3405
0,0,1,12,4409.49,0.3809,0.0,0.3423,0.0992,0,5380.91,0.0333,1,46,119.0,0,CLT,0.1006
0,0,1,15,4571.62,0.0544,0.2007,0.4203,0.2365,0,15065.4,0.5513,37,52,292.0,1,CLT,0.2375
0,0,0,0,2589.01,0.2115,0.3042,0.3507,0.2433,0,6242.96,0.1075,45,50,284.0,0,CLT,0.3533
1,267,0,0,2751.85,0.04,0.1884,0.2533,0.1374,1,0.0,0.0,24,73,163.0,0,INSS,0.038
1,42,0,0,3844.4,0.0829,0.0725,0.5563,0.1393,1,11874.14,0.1827,16,68,351.0,0,INSS,0.0609
0,0,1,18,7138.42,0.1884,0.1809,0.4496,0.1831,0,13467.21,0.0893,24,52,254.0,0,CLT,0.1386
1,168,0,0,1842.25,0.0915,0.05,0.2879,0.0086,0,4699.45,0.1269,3,77,480.0,0,INSS,0.0171
0,0,0,0,6272.61,0.0127,0.0,0.1506,0.0,0,7518.72,0.1008,0,30,94.0,0,Servidor,0.0274
1,154,0,0,2583.15,0.1844,0.0708,0.409,0.1552,0,9901.69,0.1056,10,58,411.0,0,INSS,0.0358
1,63,0,0,1385.73,0.1515,0.0,0.2651,0.0398,0,609.26,0.0193,0,66,199.0,0,INSS,0.026
0,0,1,39,1500.0,0.1555,0.1397,0.2732,0.1322,0,698.18,0.0586,18,42,190.0,0,CLT,0.121
0,0,1,85,3421.38,0.2506,0.1078,0.5394,0.2087,0,5107.98,0.0757,20,21,11.0,1,CLT,0.1948
0,0,0,0,800.0,0.3837,0.4337,0.7109,0.4574,0,2184.62,0.0939,60,60,232.0,0,Informal,0.45
0,0,0,0,800.0,0.4883,0.56,0.9267,0.7308,0,3925.06,0.5663,82,64,431.0,0,Informal,0.45
0,0,1,43,7261.17,0.2748,0.0493,0.3466,0.117,0,0.0,0.0,10,31,54.0,0,CLT,0.085
0,0,0,0,1928.22,0.3971,0.3709,0.7314,0.3859,0,1922.26,0.0749,60,56,255.0,1,Informal,0.45
0,0,0,0,4579.38,0.2499,0.4121,0.4527,0.3757,0,1099.24,0.012,55,66,177.0,0,Informal,0.45
0,0,1,70,9870.73,0.167,0.4352,0.85,0.5975,0,27755.13,0.1071,73,35,67.0,1,CLT,0.45
0,0,1,72,3111.05,0.3449,0.0,0.2372,0.058,0,2768.14,0.0234,0,31,69.0,1,CLT,0.0846
0,0,1,9,3758.97,0.2898,0.2411,0.5059,0.3437,0,4474.16,0.2473,40,56,210.0,0,CLT,0.325
0,0,1,37,6569.06,0.2741,0.0902,0.4349,0.2071,0,6569.58,0.0587,19,48,294.0,1,CLT,0.1084
1,249,0,0,1757.87,0.1265,0.0263,0.2844,0.0202,0,2395.95,0.1265,2,60,192.0,0,INSS,0.0213
0,0,1,33,3767.53,0.0,0.179,0.3856,0.2378,1,11870.38,0.2003,23,51,261.0,1,CLT,0.1688
0,0,1,25,1500.0,0.3183,0.2047,0.4831,0.2771,1,816.63,0.0192,35,58,387.0,1,CLT,0.2647
0,0,0,0,5571.4,0.0934,0.1295,0.4825,0.1212,1,6867.53,0.0533,24,32,126.0,0,CLT,0.2225
0,0,1,22,3372.66,0.2622,0.1631,0.3763,0.1856,0,10782.4,0.1669,28,35,83.0,0,CLT,0.2389
1,159,0,0,1898.13,0.1117,0.0314,0.2326,0.1372,0,4139.96,0.0568,11,81,222.0,0,INSS,0.0262
0,0,0,0,4090.01,0.1608,0.518,0.7398,0.5795,0,5770.2,0.0458,72,61,168.0,0,Informal,0.45
0,0,1,10,2370.91,0.1931,0.2727,0.4697,0.3112,0,3993.31,0.0788,40,52,113.0,0,CLT,0.3085
1,143,0,0,2404.3,0.0,0.1528,0.3717,0.1898,0,11526.95,0.2068,16,68,480.0,0,INSS,0.0358
0,0,1,92,6721.1,0.0282,0.0999,0.4356,0.1567,0,3410.1,0.0145,18,38,87.0,0,Servidor,0.0323
0,0,1,73,6536.25,0.0784,0.0,0.1636,0.1035,1,1830.18,0.0097,6,45,144.0,0,CLT,0.0503
1,193,0,0,2514.28,0.0721,0.1444,0.266,0.1657,0,4148.66,0.0837,18,84,376.0,0,INSS,0.0276
0,0,1,26,2144.57,0.2596,0.1163,0.3833,0.1422,2,5776.44,0.1432,20,26,73.0,0,CLT,0.2927
0,0,1,12,6883.22,0.1688,0.0737,0.3616,0.1812,2,5328.06,0.0476,17,26,78.0,0,CLT,0.1704
0,0,1,49,7354.69,0.356,0.2211,0.659,0.3398,0,14273.38,0.0476,39,25,32.0,0,CLT,0.349
0,0,1,9,3099.84,0.3492,0.0454,0.3916,0.1997,0,3239.33,0.0322,11,23,46.0,0,CLT,0.1709
0,0,1,19,4502.47,0.0056,0.1721,0.3107,0.0288,0,9996.41,0.3464,29,30,62.0,0,CLT,0.16
0,0,1,17,6705.7,0.2668,0.2284,0.676,0.462,1,11316.8,0.1169,40,26,21.0,0,CLT,0.45
0,0,1,5,4889.77,0.2453,0.3463,0.7754,0.3745,0,13597.68,0.1537,45,35,150.0,1,CLT,0.45
1,169,0,0,2712.52,0.0408,0.0402,0.2797,0.0527,0,5623.66,0.0633,5,70,304.0,0,INSS,0.0187
0,0,1,89,3989.36,0.0409,0.0,0.1986,0.0312,0,7067.4,0.0828,0,62,173.0,0,Servidor,0.0167
1,88,0,0,1720.78,0.0998,0.0844,0.2199,0.046,0,1596.48,0.0406,11,70,476.0,0,INSS,0.022
0,0,0,0,4111.13,0.4929,0.206,0.565,0.1882,0,9015.18,0.1915,32,53,89.0,1,Informal,0.45
0,0,1,177,8631.74,0.1247,0.0392,0.399,0.0418,0,21678.08,0.1211,5,46,180.0,0,Servidor,0.0205
0,0,1,27,4720.28,0.3719,0.0,0.3067,0.1385,0,14682.4,0.1623,12,26,31.0,0,CLT,0.161
0,0,1,7,4266.01,0.2291,0.2324,0.5557,0.2288,1,0.0,0.0,37,52,324.0,0,CLT,0.2375
0,0,0,0,4959.92,0.2698,0.0402,0.262,0.0641,0,13976.29,0.1007,17,33,136.0,0,Informal,0.2687
0,0,1,62,3095.3,0.1607,0.1696,0.2391,0.125,1,8643.35,0.0991,21,34,133.0,0,CLT,0.1699
0,0,1,31,5566.34,0.0252,0.1511,0.2581,0.146,0,16064.58,0.0993,26,23,34.0,0,CLT,0.1392
1,172,0,0,2114.32,0.062,0.0043,0.3602,0.0822,0,2537.24,0.0734,6,72,269.0,0,INSS,0.0211
1,174,0,0,3980.01,0.0109,0.1524,0.5095,0.1057,0,6239.28,0.0503,23,66,257.0,0,INSS,0.0367
1,190,0,0,2019.04,0.0818,0.0,0.1235,0.0521,0,3627.57,0.0665,4,80,331.0,0,INSS,0.0144
0,0,0,0,4156.11,0.3372,0.2443,0.6235,0.3415,1,0.0,0.0,37,29,100.0,1,Informal,0.45
0,0,1,1,2777.25,0.1662,0.1762,0.4116,0.1767,0,5216.43,0.0592,30,21,15.0,0,CLT,0.2362
0,0,1,6,3492.67,0.274,0.0653,0.5372,0.2301,0,13.03,0.0002,18,53,165.0,0,CLT,0.1487
0,0,1,37,7504.65,0.286,0.2252,0.4328,0.2462,0,8362.29,0.0395,42,48,295.0,0,CLT,0.1846
0,0,1,41,5048.37,0.2717,0.2984,0.6397,0.4179,0,3087.55,0.0524,48,29,92.0,0,CLT,0.3916
0,0,1,77,5983.86,0.1665,0.2147,0.6411,0.2291,0,9869.5,0.0734,26,40,117.0,0,CLT,0.1917
0,0,1,82,4674.07,0.1782,0.0,0.2363,0.0925,0,0.0,0.0,2,54,126.0,0,CLT,0.0495
0,0,1,13,1955.46,0.3787,0.0394,0.772,0.1497,0,3428.14,0.096,3,35,111.0,0,CLT,0.2071
1,257,0,0,2124.44,0.1175,0.0476,0.3063,0.0793,0,4488.2,0.0695,3,81,415.0,0,INSS,0.0161
1,197,0,0,1369.46,0.1121,0.0302,0.1369,0.1262,0,4838.87,0.1,9,67,172.0,0,INSS,0.0261
0,0,0,0,3192.35,0.2765,0.4708,0.5226,0.6346,0,8405.33,0.1814,82,44,66.0,1,Informal,0.45
0,0,0,0,7111.11,0.3182,0.2259,0.5319,0.3519,0,0.0,0.0,40,55,223.0,0,Informal,0.4303
0,0,1,48,6954.53,0.2085,0.1365,0.5073,0.3417,1,8884.11,0.0471,32,55,113.0,1,CLT,0.2145
0,0,1,106,3500.0,0.1186,0.099,0.4278,0.0846,0,7748.31,0.112,8,54,213.0,0,Servidor,0.0345
1,150,0,0,2229.65,0.1106,0.0977,0.2418,0.1084,0,807.84,0.0185,17,61,112.0,1,INSS,0.0358
1,185,0,0,2025.67,0.1157,0.1422,0.4596,0.2327,1,5045.63,0.3446,18,80,480.0,0,INSS,0.0575
0,0,1,1,1876.45,0.3372,0.2633,0.7328,0.4617,0,2811.94,0.0513,52,59,397.0,0,CLT,0.4133
1,243,0,0,2988.72,0.1086,0.1147,0.4431,0.188,0,5254.05,0.0836,13,74,478.0,0,INSS,0.0253
0,0,1,1,5459.12,0.0862,0.2325,0.3802,0.2164,0,3542.66,0.028,36,54,212.0,0,CLT,0.1524
0,0,1,6,6903.12,0.1364,0.2381,0.4767,0.323,0,15781.37,0.0953,45,48,222.0,0,CLT,0.2402
0,0,1,188,6122.97,0.0204,0.098,0.2583,0.0,0,4797.8,0.0265,3,63,129.0,0,Servidor,0.0135
0,0,0,0,1106.94,0.5013,0.3654,0.7232,0.5278,1,2706.88,0.1017,52,57,234.0,0,Informal,0.45
1,216,0,0,3056.68,0.059,0.1539,0.3632,0.1791,0,6645.19,0.0798,17,60,390.0,0,INSS,0.0308
1,183,0,0,2105.95,0.1127,0.0,0.2222,0.0704,1,921.16,0.0179,3,85,480.0,0,INSS,0.0162
1,157,0,0,2705.13,0.0928,0.0813,0.0985,0.0773,0,7344.3,0.0914,10,76,155.0,0,INSS,0.0258
0,0,0,0,4995.22,0.3799,0.3858,0.6254,0.4255,2,3302.63,0.0585,57,21,15.0,1,Informal,0.45
1,119,0,0,2722.08,0.008,0.1128,0.1402,0.1036,0,7154.37,0.3905,12,71,415.0,0,INSS,0.0279
1,176,0,0,3243.92,0.0154,0.0213,0.1473,0.0544,0,3864.01,0.0552,5,72,348.0,0,INSS,0.0132
0,0,1,24,5531.06,0.1708,0.1341,0.4622,0.3012,0,16723.4,0.1222,11,29,112.0,0,CLT,0.1749
0,0,0,0,2690.2,0.1876,0.2253,0.4578,0.3602,0,4955.55,0.1198,45,46,88.0,0,CLT,0.415
1,137,0,0,2160.9,0.1301,0.0,0.3205,0.0,1,3248.15,0.0574,0,74,288.0,0,INSS,0.0247
0,0,1,46,8645.16,0.2658,0.5704,0.7143,0.4881,1,15939.02,0.0865,83,41,223.0,1,CLT,0.45
0,0,1,69,5035.98,0.2159,0.094,0.3722,0.1986,0,9943.41,0.0684,15,24,17.0,0,CLT,0.1429
0,0,0,0,8627.9,0.2298,0.2857,0.5799,0.2939,1,0.0,0.0,42,45,132.0,0,CLT,0.3528
0,0,1,40,1500.0,0.2092,0.0664,0.3175,0.1071,0,0.0,0.0,13,51,167.0,0,CLT,0.101
0,0,0,0,3453.08,0.5683,0.1197,0.3818,0.2514,0,3141.13,0.0536,26,61,423.0,1,Informal,0.3911
0,0,0,0,3525.79,0.2894,0.6534,0.8871,0.5881,0,6308.11,0.0705,96,61,392.0,1,Informal,0.45
1,173,0,0,2012.61,0.0798,0.1091,0.1421,0.1312,0,1886.02,0.041,17,66,350.0,0,INSS,0.0245
0,0,1,6,6564.52,0.1137,0.0821,0.4964,0.135,0,6609.24,0.0458,12,40,205.0,0,Servidor,0.0391
0,0,0,0,3703.55,0.1628,0.0544,0.2558,0.3132,0,5420.25,0.0496,19,33,44.0,0,CLT,0.1965
0,0,0,0,1812.8,0.2452,0.3695,0.6312,0.4493,0,3715.01,0.0642,65,33,84.0,1,Informal,0.45
1,154,0,0,1956.93,0.1347,0.0,0.3152,0.066,0,4269.87,0.1079,0,83,163.0,0,INSS,0.0243
1,158,0,0,2457.69,0.0717,0.0081,0.3539,0.2191,0,4890.27,0.0696,11,63,337.0,0,INSS,0.0264
1,189,0,0,2268.42,0.0595,0.1262,0.248,0.0416,1,5841.66,0.0859,6,82,208.0,0,INSS,0.031
0,0,1,104,3277.74,0.0831,0.0325,0.1053,0.0595,0,5132.44,0.1015,0,37,169.0,0,CLT,0.048
0,0,0,0,5603.3,0.2585,0.3201,0.4882,0.3085,1,15275.21,0.0883,50,49,191.0,0,CLT,0.45
1,167,0,0,3370.64,0.1821,0.0,0.2879,0.0495,0,0.0,0.0,0,83,288.0,0,INSS,0.0161
1,253,0,0,3409.11,0.1077,0.0174,0.1462,0.0916,1,1530.19,0.0232,3,67,383.0,0,INSS,0.0152
0,0,0,0,7238.21,0.1907,0.0,0.3201,0.1789,0,17047.43,0.0876,6,22,37.0,0,CLT,0.1442
0,0,1,74,5830.06,0.2725,0.1869,0.6647,0.2079,1,15146.11,0.1215,30,42,69.0,0,CLT,0.3043
1,181,0,0,2217.31,0.0783,0.0059,0.1368,0.1017,0,1592.07,0.018,0,80,480.0,0,INSS,0.0114
0,0,1,11,6033.76,0.2072,0.1948,0.4628,0.3628,0,4014.06,0.0245,39,33,51.0,1,CLT,0.2485
0,0,1,170,7888.84,0.0368,0.0448,0.377,0.0333,0,13546.49,0.0737,9,23,45.0,0,Servidor,0.0219
0,0,1,14,4120.09,0.1086,0.1839,0.409,0.1227,0,6639.1,0.148,31,35,174.0,1,CLT,0.1705
0,0,0,0,3518.37,0.2184,0.5611,0.8755,0.586,2,5716.36,0.0806,85,47,95.0,0,Informal,0.45
1,340,0,0,2185.86,0.1191,0.0032,0.2925,0.0,0,4811.17,0.1086,0,73,262.0,0,INSS,0.0138
0,0,1,4,4021.57,0.2267,0.3511,0.5257,0.3716,3,6107.69,0.052,49,28,88.0,0,CLT,0.45
0,0,1,22,1500.0,0.1179,0.163,0.2156,0.1757,0,4390.46,0.159,29,26,51.0,0,CLT,0.1951
1,101,0,0,2226.01,0.1238,0.0934,0.3248,0.1434,0,6881.86,0.16,7,83,233.0,0,INSS,0.0381
0,0,1,71,4213.12,0.1136,0.2716,0.56,0.4483,1,5269.23,0.0362,36,59,388.0,0,CLT,0.2338
0,0,1,139,7712.26,0.0026,0.0,0.0125,0.0042,0,19416.4,0.1169,10,31,124.0,0,Servidor,0.0145
1,144,0,0,2563.21,0.1154,0.0399,0.2735,0.0843,0,1868.23,0.0206,5,61,260.0,0,INSS,0.0228
0,0,1,11,6906.54,0.3799,0.1899,0.5633,0.2112,0,19868.17,0.3684,29,53,180.0,0,CLT,0.3059
0,0,1,28,1797.85,0.2411,0.0,0.3293,0.0703,0,53.44,0.0009,11,30,127.0,0,CLT,0.1003
0,0,0,0,2982.28,0.3907,0.2131,0.5258,0.3399,2,9246.55,0.247,36,38,122.0,1,Informal,0.45
0,0,0,0,3187.69,0.5099,0.4767,0.8335,0.6391,1,9887.95,0.1919,86,66,177.0,1,Informal,0.45
1,154,0,0,2543.73,0.0756,0.0,0.0975,0.0,0,4830.03,0.0979,0,81,369.0,0,INSS,0.0127
0,0,1,25,4332.77,0.1648,0.1566,0.3406,0.1069,1,5817.06,0.1821,28,23,17.0,1,CLT,0.2285
0,0,1,44,5442.64,0.0,0.237,0.3822,0.243,2,8655.26,0.0671,34,24,50.0,0,CLT,0.2644
0,0,1,28,1737.42,0.0789,0.1722,0.3898,0.3465,1,5266.54,0.3425,32,25,24.0,1,CLT,0.3472
0,0,1,81,3183.05,0.1375,0.237,0.2724,0.1631,0,10150.28,0.4521,27,48,308.0,0,CLT,0.1753
1,155,0,0,3496.23,0.1928,0.0146,0.2746,0.0627,1,7421.36,0.0907,5,81,405.0,0,INSS,0.025
0,0,1,21,3756.08,0.1049,0.0244,0.355,0.0878,1,9682.24,0.1255,4,47,116.0,0,CLT,0.1082
1,218,0,0,3171.59,0.0386,0.03,0.1808,0.0,0,7743.68,0.4219,4,82,335.0,0,INSS,0.0177
0,0,1,131,7892.81,0.0874,0.0347,0.3524,0.103,0,0.0,0.0,0,37,173.0,0,Servidor,0.0147
1,232,0,0,1264.44,0.0415,0.0043,0.2532,0.0227,0,955.42,0.0526,0,69,394.0,0,INSS,0.0126
0,0,0,0,1670.17,0.4136,0.1934,0.7157,0.3657,0,1873.43,0.0672,32,34,171.0,1,Informal,0.45
0,0,1,60,2757.19,0.2452,0.183,0.5499,0.2406,0,10985.87,0.1825,26,31,138.0,0,CLT,0.2636
0,0,1,25,5336.75,0.1076,0.0673,0.1939,0.0701,1,4372.54,0.0745,13,40,150.0,0,CLT,0.0889
0,0,0,0,6928.96,0.4242,0.0,0.5367,0.1893,1,2872.39,0.0143,3,29,73.0,0,CLT,0.2125
0,0,1,211,4557.92,0.0537,0.0652,0.2721,0.1304,0,10073.28,0.0735,8,46,94.0,0,Servidor,0.0224
1,190,0,0,2967.39,0.0438,0.0524,0.3395,0.0032,0,7932.89,0.069,5,73,386.0,0,INSS,0.017
1,202,0,0,2481.32,0.054,0.1103,0.4016,0.1176,0,3898.25,0.0627,15,71,480.0,0,INSS,0.0231
0,0,1,6,4592.01,0.0904,0.0733,0.1873,0.0,1,8957.99,0.2183,10,27,76.0,0,Servidor,0.051
0,0,1,26,3186.33,0.353,0.1839,0.8417,0.3194,0,3045.41,0.0358,31,47,179.0,0,CLT,0.3257
1,148,0,0,3615.68,0.0973,0.0,0.3723,0.0098,0,6724.06,0.1637,7,76,480.0,0,INSS,0.0173
0,0,0,0,800.0,0.5343,0.6613,1.0873,0.7716,0,0.0,0.0,120,42,98.0,0,Informal,0.45
1,173,0,0,2681.27,0.1433,0.0491,0.1985,0.0868,1,5177.59,0.0629,13,66,480.0,0,INSS,0.0252
0,0,0,0,4326.12,0.297,0.0641,0.5232,0.159,0,4077.35,0.0352,19,58,288.0,0,Informal,0.2761
0,0,1,56,4080.06,0.1888,0.1931,0.4882,0.1843,0,3382.49,0.0332,23,49,111.0,1,CLT,0.1617
0,0,1,29,5610.77,0.0467,0.2315,0.3559,0.1514,0,8780.92,0.0423,36,40,227.0,0,CLT,0.1384
0,0,1,39,4059.27,0.2079,0.213,0.403,0.3748,0,3140.74,0.0439,44,25,36.0,0,CLT,0.2904
0,0,1,45,4694.15,0.0631,0.0956,0.3044,0.2191,0,9811.7,0.1075,12,56,384.0,0,CLT,0.0713
0,0,0,0,4035.01,0.2768,0.3881,0.7031,0.4759,1,3095.37,0.0327,63,26,78.0,1,Informal,0.45
1,129,0,0,2897.87,0.1373,0.0642,0.1706,0.2017,2,12581.53,0.1415,8,83,480.0,0,INSS,0.0402
0,0,1,32,3410.0,0.1996,0.2381,0.387,0.285,0,6015.48,0.0673,44,37,174.0,1,CLT,0.2596
1,110,0,0,2492.56,0.205,0.1655,0.2394,0.0509,0,5837.73,0.0733,22,59,308.0,0,INSS,0.046
0,0,1,138,4257.16,0.0516,0.0292,0.3675,0.1283,0,14890.84,0.1391,0,58,381.0,0,Servidor,0.019
0,0,0,0,4393.71,0.1982,0.0,0.3827,0.1006,0,9007.5,0.0896,3,50,338.0,0,CLT,0.0993
0,0,1,10,2125.66,0.1193,0.187,0.3929,0.2145,1,352.96,0.0108,27,22,27.0,0,CLT,0.2492
0,0,1,35,2747.64,0.2609,0.1808,0.448,0.4427,0,3225.0,0.0882,45,48,101.0,1,CLT,0.3191
1,178,0,0,3070.92,0.0532,0.1232,0.328,0.1137,0,7954.1,0.0644,17,59,141.0,0,INSS,0.0375
0,0,0,0,2792.43,0.2259,0.0,0.2675,0.0117,1,11053.48,0.1333,2,30,47.0,0,CLT,0.1816
1,232,0,0,2579.49,0.0081,0.0457,0.2246,0.0162,0,4138.4,0.0362,0,77,463.0,0,INSS,0.0105
0,0,1,90,5409.67,0.2024,0.0807,0.5021,0.113,0,333.53,0.0071,16,50,307.0,0,CLT,0.0738
0,0,0,0,5522.71,0.6285,0.4435,0.7896,0.4493,1,16984.5,0.1369,71,31,60.0,1,Informal,0.45
0,0,1,65,3405.6,0.1896,0.2365,0.1885,0.3177,0,6678.2,0.0636,39,48,232.0,0,CLT,0.1848
0,0,1,36,2140.48,0.0843,0.1149,0.3422,0.0463,0,1257.92,0.0131,13,48,290.0,0,CLT,0.0777
0,0,1,45,10819.78,0.0663,0.0428,0.3143,0.125,0,35286.25,0.0964,0,30,54.0,0,Servidor,0.0303
0,0,1,35,3808.66,0.1259,0.0,0.2742,0.288,0,6989.85,0.0855,14,24,44.0,0,CLT,0.1171
1,242,0,0,1200.0,0.0824,0.1542,0.4082,0.1838,0,1570.65,0.0885,19,85,480.0,0,INSS,0.029
1,102,0,0,1639.81,0.1001,0.1327,0.3991,0.1862,0,0.0,0.0,22,71,425.0,0,INSS,0.0382
1,156,0,0,2241.46,0.1212,0.098,0.326,0.1388,0,891.19,0.0181,7,64,346.0,0,INSS,0.0262
0,0,1,19,4820.62,0.2858,0.1381,0.5412,0.1975,0,851.73,0.0047,24,58,109.0,0,CLT,0.1693
1,247,0,0,1200.0,0.1294,0.0,0.3579,0.0,1,1180.93,0.0238,1,80,454.0,0,INSS,0.0171
1,146,0,0,2396.86,0.0537,0.0737,0.4459,0.2132,0,4984.01,0.0691,11,59,381.0,0,INSS,0.0315
0,0,1,45,3480.8,0.1608,0.1662,0.4096,0.1835,0,6151.5,0.0765,21,47,176.0,0,CLT,0.146
0,0,1,6,9947.45,0.0903,0.1051,0.3936,0.1686,0,26880.81,0.1289,12,60,185.0,1,Servidor,0.0392
0,0,0,0,1620.39,0.1657,0.0669,0.2445,0.088,0,1806.04,0.051,7,26,49.0,0,CLT,0.1571
1,187,0,0,2560.12,0.0405,0.0,0.0378,0.0,0,5710.39,0.0565,0,66,284.0,0,INSS,0.0122
1,162,0,0,2679.89,0.0902,0.1804,0.4019,0.092,0,0.0,0.0,17,69,445.0,1,INSS,0.0283
0,0,1,24,2736.0,0.2124,0.2422,0.3375,0.1882,1,3131.37,0.0548,33,31,96.0,0,CLT,0.2787
1,209,0,0,3444.41,0.0857,0.0,0.2073,0.1229,1,6371.29,0.0952,5,59,296.0,0,INSS,0.0228
1,129,0,0,3842.3,0.0171,0.0,0.1694,0.1163,0,2266.9,0.0419,0,76,166.0,0,INSS,0.0158
1,202,0,0,3534.35,0.0953,0.0603,0.2965,0.0479,1,851.41,0.0137,5,58,226.0,0,INSS,0.0247
0,0,0,0,800.0,0.2357,0.2444,0.422,0.335,0,2972.93,0.1309,37,31,57.0,0,Informal,0.45
0,0,1,25,1500.0,0.3712,0.2691,0.4347,0.1461,1,0.0,0.0,34,24,37.0,1,CLT,0.3822
0,0,1,81,6929.59,0.1298,0.0,0.2781,0.2131,0,18757.05,0.2845,9,31,41.0,0,CLT,0.0996
0,0,0,0,5296.45,0.2525,0.2158,0.474,0.3462,0,4397.11,0.0344,36,37,194.0,0,Informal,0.45
0,0,0,0,4450.98,0.2686,0.522,0.7663,0.5792,2,5277.32,0.0872,80,31,44.0,1,Informal,0.45
0,0,1,61,4958.77,0.0484,0.187,0.3222,0.2418,1,6422.39,0.0843,27,52,231.0,0,CLT,0.14
0,0,0,0,2497.02,0.2995,0.2043,0.6101,0.3666,0,3150.03,0.0367,39,32,119.0,0,Informal,0.45
0,0,1,68,4483.08,0.2739,0.1634,0.4101,0.3819,0,2589.73,0.0262,30,57,214.0,0,CLT,0.1737
0,0,1,52,3121.97,0.1931,0.317,0.298,0.1729,0,4466.86,0.1038,40,21,11.0,1,CLT,0.2853
1,315,0,0,1810.89,0.1468,0.0654,0.1998,0.0702,0,1770.29,0.106,17,70,145.0,0,INSS,0.025
0,0,1,52,1500.0,0.2866,0.0457,0.5799,0.2995,2,0.0,0.0,13,52,152.0,1,CLT,0.2386
